Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior,SalaryPerExperience,AgeGroup
45.0,0,3,4.0,16.0,185000.0,2,0,1,11562.5,3
29.0,1,1,9.0,4.0,90000.0,4,0,0,22500.0,2
39.0,1,2,2.0,12.0,160000.0,0,6,0,13333.333333333334,2
49.0,0,3,4.0,17.0,195000.0,3,4,1,11470.588235294115,3
32.0,1,2,3.0,6.0,115000.0,0,6,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,2,1,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,4,0,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,2,0,1,13571.42857142857,3
46.0,0,3,2.0,16.0,185000.0,4,3,0,11562.5,3
33.0,1,1,3.0,7.0,130000.0,4,0,0,18571.42857142857,2
30.0,1,2,9.0,5.0,105000.0,0,6,0,21000.0,2
50.0,0,3,4.0,19.0,200000.0,3,0,1,10526.315789473683,3
30.0,0,1,8.0,5.0,100000.0,0,1,0,20000.0,2
42.0,0,2,2.0,13.0,170000.0,2,1,0,13076.923076923076,3
33.0,1,1,3.0,6.0,115000.0,2,1,0,19166.666666666668,2
45.0,0,3,4.0,16.0,185000.0,3,1,1,11562.5,3
29.0,1,1,9.0,4.0,90000.0,0,0,0,22500.0,2
39.0,1,2,2.0,12.0,160000.0,2,1,0,13333.333333333334,2
27.0,0,1,8.0,3.0,80000.0,2,2,0,26666.666666666668,2
49.0,0,3,4.0,17.0,195000.0,0,6,1,11470.588235294115,3
32.0,1,2,3.0,6.0,115000.0,1,7,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,2,0,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,3,1,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,2,0,1,13571.42857142857,3
34.0,0,2,8.0,8.0,140000.0,3,4,0,17500.0,2
46.0,0,3,2.0,16.0,185000.0,4,5,0,11562.5,3
30.0,1,2,9.0,5.0,105000.0,4,0,0,21000.0,2
50.0,0,3,4.0,19.0,200000.0,3,1,1,10526.315789473683,3
30.0,0,1,8.0,5.0,100000.0,4,5,0,20000.0,2
42.0,0,2,2.0,13.0,170000.0,3,1,0,13076.923076923076,3
33.0,1,1,3.0,6.0,115000.0,4,3,0,19166.666666666668,2
45.0,0,3,4.0,16.0,185000.0,3,0,1,11562.5,3
29.0,1,1,9.0,4.0,90000.0,3,0,0,22500.0,2
27.0,0,1,8.0,3.0,80000.0,0,6,0,26666.666666666668,2
49.0,0,3,4.0,17.0,195000.0,1,1,1,11470.588235294115,3
32.0,1,2,3.0,6.0,115000.0,4,3,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,0,6,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,0,6,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,4,0,1,13571.42857142857,3
34.0,0,2,8.0,8.0,140000.0,0,6,0,17500.0,2
46.0,0,3,2.0,16.0,185000.0,2,1,0,11562.5,3
33.0,1,1,3.0,7.0,130000.0,3,0,0,18571.42857142857,2
30.0,1,2,9.0,5.0,105000.0,4,5,0,21000.0,2
50.0,0,3,4.0,19.0,200000.0,2,0,1,10526.315789473683,3
30.0,0,1,8.0,5.0,100000.0,2,1,0,20000.0,2
42.0,0,2,2.0,13.0,170000.0,3,1,0,13076.923076923076,3
33.0,1,1,3.0,6.0,115000.0,1,0,0,19166.666666666668,2
45.0,0,3,4.0,16.0,185000.0,2,1,1,11562.5,3
29.0,1,1,9.0,4.0,90000.0,1,0,0,22500.0,2
39.0,1,2,2.0,12.0,160000.0,2,0,0,13333.333333333334,2
27.0,0,1,8.0,3.0,80000.0,4,0,0,26666.666666666668,2
49.0,0,3,4.0,17.0,195000.0,4,0,1,11470.588235294115,3
32.0,1,2,3.0,6.0,115000.0,2,0,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,2,0,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,3,4,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,4,5,1,13571.42857142857,3
34.0,0,2,8.0,8.0,140000.0,0,1,0,17500.0,2
46.0,0,3,2.0,16.0,185000.0,4,5,0,11562.5,3
33.0,1,1,3.0,7.0,130000.0,2,1,0,18571.42857142857,2
30.0,1,2,9.0,5.0,105000.0,4,0,0,21000.0,2
50.0,0,3,4.0,19.0,200000.0,2,0,1,10526.315789473683,3
30.0,0,1,8.0,5.0,100000.0,1,0,0,20000.0,2
42.0,0,2,2.0,13.0,170000.0,2,0,0,13076.923076923076,3
33.0,1,1,3.0,6.0,115000.0,3,4,0,19166.666666666668,2
45.0,0,3,4.0,16.0,185000.0,1,1,1,11562.5,3
29.0,1,1,9.0,4.0,90000.0,4,5,0,22500.0,2
39.0,1,2,2.0,12.0,160000.0,2,2,0,13333.333333333334,2
27.0,0,1,8.0,3.0,80000.0,2,0,0,26666.666666666668,2
49.0,0,3,4.0,17.0,195000.0,4,3,1,11470.588235294115,3
32.0,1,2,3.0,6.0,115000.0,4,0,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,0,6,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,4,0,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,0,6,1,13571.42857142857,3
34.0,0,2,8.0,8.0,140000.0,3,0,0,17500.0,2
46.0,0,3,2.0,16.0,185000.0,2,0,0,11562.5,3
33.0,1,1,3.0,7.0,130000.0,1,1,0,18571.42857142857,2
30.0,1,2,9.0,5.0,105000.0,2,2,0,21000.0,2
50.0,0,3,4.0,19.0,200000.0,3,4,1,10526.315789473683,3
30.0,0,1,8.0,5.0,100000.0,3,1,0,20000.0,2
42.0,0,2,2.0,13.0,170000.0,3,0,0,13076.923076923076,3
33.0,1,1,3.0,6.0,115000.0,2,0,0,19166.666666666668,2
45.0,0,3,4.0,16.0,185000.0,1,0,1,11562.5,3
29.0,1,1,9.0,4.0,90000.0,2,0,0,22500.0,2
31.0,0,2,2.0,8.0,130000.0,3,4,0,16250.0,2
27.0,0,1,8.0,3.0,80000.0,2,1,0,26666.666666666668,2
43.0,0,3,4.0,15.0,180000.0,3,0,1,12000.0,3
35.0,1,2,3.0,8.0,140000.0,2,2,0,17500.0,2
42.0,0,1,2.0,12.0,160000.0,1,7,0,13333.333333333334,3
28.0,1,1,9.0,2.0,55000.0,1,7,0,27500.0,2
44.0,1,3,4.0,16.0,190000.0,0,6,1,11875.0,3
32.0,0,2,8.0,7.0,120000.0,4,0,0,17142.85714285714,2
48.0,0,3,2.0,18.0,200000.0,1,0,0,11111.111111111111,3
30.0,1,1,3.0,5.0,100000.0,4,5,0,20000.0,2
34.0,0,2,9.0,9.0,150000.0,4,0,0,16666.666666666668,2
37.0,1,1,2.0,11.0,170000.0,0,1,0,15454.545454545454,2
26.0,0,1,8.0,2.0,65000.0,3,1,0,32500.0,2
49.0,1,3,4.0,19.0,210000.0,4,5,1,11052.631578947368,3
41.0,0,2,2.0,14.0,180000.0,0,1,0,12857.142857142857,3
31.0,1,1,9.0,6.0,110000.0,0,1,0,18333.33333333333,2
37.0,0,2,2.0,10.0,150000.0,2,2,0,15000.0,2
27.0,0,1,8.0,3.0,80000.0,2,1,0,26666.666666666668,2
50.0,0,3,4.0,18.0,195000.0,1,1,1,10833.333333333334,3
32.0,1,2,3.0,6.0,115000.0,2,0,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,0,1,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,2,2,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,1,1,1,13571.42857142857,3
34.0,0,2,8.0,8.0,140000.0,2,0,0,17500.0,2
33.0,1,1,3.0,7.0,130000.0,0,1,0,18571.42857142857,2
30.0,1,2,9.0,5.0,105000.0,3,1,0,21000.0,2
50.0,0,3,4.0,19.0,200000.0,2,2,1,10526.315789473683,3
30.0,0,1,8.0,5.0,100000.0,4,3,0,20000.0,2
42.0,0,2,2.0,13.0,170000.0,2,1,0,13076.923076923076,3
33.0,1,1,3.0,6.0,115000.0,4,5,0,19166.666666666668,2
45.0,0,3,4.0,16.0,185000.0,3,0,1,11562.5,3
29.0,1,1,9.0,4.0,90000.0,4,3,0,22500.0,2
39.0,1,2,2.0,12.0,160000.0,2,1,0,13333.333333333334,2
27.0,0,1,8.0,3.0,80000.0,1,0,0,26666.666666666668,2
49.0,0,3,4.0,17.0,195000.0,1,1,1,11470.588235294115,3
32.0,1,2,3.0,6.0,115000.0,3,1,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,3,1,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,4,5,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,1,7,1,13571.42857142857,3
34.0,0,2,8.0,8.0,140000.0,3,0,0,17500.0,2
46.0,0,3,2.0,16.0,185000.0,4,3,0,11562.5,3
33.0,1,1,3.0,7.0,130000.0,2,2,0,18571.42857142857,2
30.0,1,2,9.0,5.0,105000.0,3,1,0,21000.0,2
50.0,0,3,4.0,19.0,200000.0,3,0,1,10526.315789473683,3
30.0,0,1,8.0,5.0,100000.0,0,1,0,20000.0,2
42.0,0,2,2.0,13.0,170000.0,3,1,0,13076.923076923076,3
33.0,1,1,3.0,6.0,115000.0,2,2,0,19166.666666666668,2
45.0,0,3,4.0,16.0,185000.0,1,1,1,11562.5,3
39.0,1,2,2.0,12.0,160000.0,1,0,0,13333.333333333334,2
27.0,0,1,8.0,3.0,80000.0,3,1,0,26666.666666666668,2
49.0,0,3,4.0,17.0,195000.0,3,1,1,11470.588235294115,3
32.0,1,2,3.0,6.0,115000.0,0,1,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,4,0,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,2,0,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,2,1,1,13571.42857142857,3
46.0,1,3,4.0,16.0,185000.0,4,0,1,11562.5,3
33.0,0,1,3.0,7.0,130000.0,0,0,0,18571.42857142857,2
30.0,0,2,9.0,5.0,105000.0,4,0,0,21000.0,2
50.0,0,3,2.0,20.0,210000.0,2,1,0,10500.0,3
31.0,0,1,8.0,6.0,95000.0,4,5,0,15833.333333333334,2
39.0,1,2,2.0,11.0,170000.0,2,0,0,15454.545454545454,2
27.0,0,1,9.0,2.0,65000.0,4,0,0,32500.0,2
44.0,1,3,4.0,16.0,190000.0,2,2,1,11875.0,3
32.0,0,2,8.0,7.0,120000.0,1,7,0,17142.85714285714,2
48.0,0,3,2.0,19.0,200000.0,0,0,0,10526.315789473683,3
30.0,1,1,3.0,5.0,100000.0,1,0,0,20000.0,2
37.0,1,1,2.0,11.0,170000.0,2,2,0,15454.545454545454,2
26.0,0,1,8.0,2.0,65000.0,1,0,0,32500.0,2
29.0,0,1,3.0,4.0,90000.0,2,1,0,22500.0,2
41.0,0,2,2.0,14.0,180000.0,1,1,0,12857.142857142857,3
31.0,1,1,9.0,6.0,110000.0,4,5,0,18333.33333333333,2
37.0,0,2,2.0,10.0,150000.0,0,6,0,15000.0,2
27.0,0,1,8.0,3.0,80000.0,3,0,0,26666.666666666668,2
50.0,0,3,4.0,18.0,195000.0,3,1,1,10833.333333333334,3
32.0,1,2,3.0,6.0,115000.0,0,1,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,0,1,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,1,1,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,4,3,1,13571.42857142857,3
34.0,0,2,8.0,8.0,140000.0,1,0,0,17500.0,2
46.0,0,3,2.0,16.0,185000.0,2,0,0,11562.5,3
33.0,1,1,3.0,7.0,130000.0,4,0,0,18571.42857142857,2
50.0,0,3,4.0,19.0,200000.0,2,2,1,10526.315789473683,3
42.0,0,2,2.0,13.0,170000.0,4,0,0,13076.923076923076,3
33.0,1,1,3.0,6.0,115000.0,1,0,0,19166.666666666668,2
45.0,0,3,4.0,16.0,185000.0,2,2,1,11562.5,3
29.0,1,1,9.0,4.0,90000.0,4,3,0,22500.0,2
39.0,1,2,2.0,12.0,160000.0,3,1,0,13333.333333333334,2
27.0,0,1,8.0,3.0,80000.0,3,0,0,26666.666666666668,2
49.0,0,3,4.0,17.0,195000.0,0,1,1,11470.588235294115,3
32.0,1,2,3.0,6.0,115000.0,4,5,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,1,7,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,1,0,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,1,7,1,13571.42857142857,3
33.0,1,1,3.0,7.0,130000.0,1,7,0,18571.42857142857,2
30.0,1,2,9.0,5.0,105000.0,3,1,0,21000.0,2
50.0,0,3,4.0,19.0,200000.0,4,3,1,10526.315789473683,3
30.0,0,1,8.0,5.0,100000.0,0,0,0,20000.0,2
42.0,0,2,2.0,13.0,170000.0,0,6,0,13076.923076923076,3
33.0,1,1,3.0,6.0,115000.0,3,1,0,19166.666666666668,2
45.0,0,3,4.0,16.0,185000.0,2,1,1,11562.5,3
29.0,1,1,9.0,4.0,90000.0,3,0,0,22500.0,2
39.0,1,2,2.0,12.0,160000.0,4,0,0,13333.333333333334,2
27.0,0,1,8.0,3.0,80000.0,4,5,0,26666.666666666668,2
49.0,0,3,4.0,17.0,195000.0,4,0,1,11470.588235294115,3
32.0,1,2,3.0,6.0,115000.0,4,3,0,19166.666666666668,2
36.0,0,1,2.0,8.0,135000.0,4,5,0,16875.0,2
27.0,0,1,9.0,2.0,65000.0,0,6,0,32500.0,2
43.0,1,3,4.0,14.0,190000.0,0,0,1,13571.42857142857,3
34.0,0,2,8.0,8.0,140000.0,1,0,0,17500.0,2
28.0,0,1,0.0,4.0,75000.0,3,1,0,18750.0,2
33.0,1,2,5.0,7.0,95000.0,2,2,0,13571.42857142857,2
22.0,0,1,Front End Developer,1.0,50000.0,2,0,0,50000.0,1
29.0,1,1,Software Developer,3.0,65000.0,0,0,0,21666.666666666668,2
31.0,0,2,7.0,6.0,120000.0,3,0,0,20000.0,2
25.0,1,2,0.0,2.0,60000.0,1,0,0,30000.0,2
38.0,0,1,1.0,10.0,150000.0,0,6,0,15000.0,2
27.0,0,1,0.0,3.0,70000.0,2,0,0,23333.33333333333,2
46.0,1,3,Director of Data Science,20.0,220000.0,0,0,0,11000.0,3
33.0,0,2,5.0,8.0,100000.0,4,3,0,12500.0,2
36.0,0,3,1.0,12.0,170000.0,3,1,1,14166.666666666666,2
30.0,1,1,0.0,5.0,90000.0,3,1,0,18000.0,2
29.0,0,1,Front End Developer,4.0,80000.0,4,0,0,20000.0,2
42.0,0,2,7.0,14.0,180000.0,4,0,0,12857.142857142857,3
27.0,1,1,0.0,3.0,70000.0,4,3,0,23333.33333333333,2
48.0,0,3,Director of Data Science,18.0,210000.0,2,1,0,11666.666666666666,3
34.0,0,2,1.0,9.0,140000.0,0,0,0,15555.555555555557,2
32.0,0,2,7.0,7.0,110000.0,2,1,0,15714.285714285714,2
25.0,1,2,0.0,2.0,60000.0,2,2,0,30000.0,2
37.0,0,1,5.0,11.0,160000.0,4,0,0,14545.454545454546,2
28.0,0,1,0.0,4.0,75000.0,1,7,0,18750.0,2
34.0,0,2,5.0,8.0,100000.0,3,4,0,12500.0,2
24.0,1,1,Software Developer,2.0,55000.0,4,5,0,27500.0,1
36.0,0,3,1.0,12.0,170000.0,4,0,1,14166.666666666666,2
30.0,1,1,0.0,5.0,90000.0,0,6,0,18000.0,2
29.0,0,1,Front End Developer,4.0,80000.0,3,0,0,20000.0,2
42.0,0,2,7.0,14.0,180000.0,4,0,0,12857.142857142857,3
26.0,0,1,Software Developer,2.0,60000.0,0,0,0,30000.0,2
35.0,1,2,5.0,9.0,120000.0,0,0,0,13333.333333333334,2
27.0,1,1,0.0,3.0,70000.0,1,0,0,23333.33333333333,2
48.0,0,3,Director of Data Science,18.0,210000.0,3,4,0,11666.666666666666,3
34.0,0,2,1.0,9.0,140000.0,4,5,0,15555.555555555557,2
23.0,1,1,0.0,1.0,50000.0,0,0,0,50000.0,1
32.0,0,2,7.0,7.0,110000.0,3,1,0,15714.285714285714,2
25.0,1,2,0.0,2.0,60000.0,1,1,0,30000.0,2
37.0,0,1,5.0,11.0,160000.0,4,3,0,14545.454545454546,2
28.0,0,1,0.0,4.0,75000.0,3,1,0,18750.0,2
34.0,0,2,5.0,8.0,100000.0,4,5,0,12500.0,2
24.0,1,1,Software Developer,2.0,55000.0,3,4,0,27500.0,1
36.0,0,3,1.0,12.0,170000.0,1,1,1,14166.666666666666,2
30.0,1,1,0.0,5.0,90000.0,4,5,0,18000.0,2
29.0,0,1,Front End Developer,4.0,80000.0,2,0,0,20000.0,2
42.0,0,2,7.0,14.0,180000.0,0,0,0,12857.142857142857,3
26.0,0,1,Software Developer,2.0,60000.0,4,5,0,30000.0,2
35.0,1,2,5.0,9.0,120000.0,2,1,0,13333.333333333334,2
27.0,1,1,0.0,3.0,70000.0,1,0,0,23333.33333333333,2
48.0,0,3,Director of Data Science,18.0,210000.0,2,1,0,11666.666666666666,3
23.0,1,1,0.0,1.0,50000.0,4,0,0,50000.0,1
32.0,0,2,7.0,7.0,110000.0,4,0,0,15714.285714285714,2
25.0,1,2,0.0,2.0,60000.0,4,5,0,30000.0,2
37.0,0,1,5.0,11.0,160000.0,0,6,0,14545.454545454546,2
41.0,1,3,Director of Data Science,16.0,200000.0,2,1,0,12500.0,3
34.0,0,2,5.0,8.0,100000.0,3,0,0,12500.0,2
24.0,1,1,Software Developer,2.0,55000.0,2,1,0,27500.0,1
36.0,0,3,1.0,12.0,170000.0,2,2,1,14166.666666666666,2
30.0,1,1,0.0,5.0,90000.0,1,1,0,18000.0,2
42.0,0,2,7.0,14.0,180000.0,1,0,0,12857.142857142857,3
35.0,1,2,5.0,9.0,120000.0,3,1,0,13333.333333333334,2
27.0,1,1,0.0,3.0,70000.0,1,0,0,23333.33333333333,2
48.0,0,3,Director of Data Science,18.0,210000.0,0,0,0,11666.666666666666,3
34.0,0,2,1.0,9.0,140000.0,2,0,0,15555.555555555557,2
23.0,1,1,0.0,1.0,50000.0,4,5,0,50000.0,1
32.0,0,2,7.0,7.0,110000.0,3,4,0,15714.285714285714,2
25.0,1,2,0.0,2.0,60000.0,2,0,0,30000.0,2
37.0,0,1,5.0,11.0,160000.0,2,0,0,14545.454545454546,2
28.0,0,1,0.0,4.0,75000.0,1,1,0,18750.0,2
41.0,1,3,Director of Data Science,16.0,200000.0,2,1,0,12500.0,3
34.0,0,2,5.0,8.0,100000.0,4,5,0,12500.0,2
24.0,1,1,Software Developer,2.0,55000.0,0,0,0,27500.0,1
36.0,0,3,1.0,12.0,170000.0,3,1,1,14166.666666666666,2
30.0,1,1,0.0,5.0,90000.0,4,3,0,18000.0,2
29.0,0,1,Front End Developer,4.0,80000.0,0,1,0,20000.0,2
42.0,0,2,7.0,14.0,180000.0,2,1,0,12857.142857142857,3
26.0,0,1,Software Developer,2.0,60000.0,4,3,0,30000.0,2
35.0,1,2,5.0,9.0,120000.0,3,4,0,13333.333333333334,2
27.0,1,1,0.0,3.0,70000.0,3,0,0,23333.33333333333,2
48.0,0,3,Director of Data Science,18.0,210000.0,4,0,0,11666.666666666666,3
34.0,0,2,1.0,9.0,140000.0,0,6,0,15555.555555555557,2
23.0,1,1,0.0,1.0,50000.0,4,3,0,50000.0,1
32.0,0,2,7.0,7.0,110000.0,2,1,0,15714.285714285714,2
25.0,1,2,0.0,2.0,60000.0,1,1,0,30000.0,2
37.0,0,1,5.0,11.0,160000.0,4,0,0,14545.454545454546,2
28.0,0,1,0.0,4.0,75000.0,1,7,0,18750.0,2
41.0,1,3,Director of Data Science,16.0,200000.0,4,3,0,12500.0,3
34.0,0,2,5.0,8.0,100000.0,1,1,0,12500.0,2
36.0,0,3,1.0,12.0,170000.0,1,1,1,14166.666666666666,2
30.0,1,1,0.0,5.0,90000.0,2,1,0,18000.0,2
29.0,0,1,Front End Developer,4.0,80000.0,3,4,0,20000.0,2
26.0,0,1,Software Developer,2.0,60000.0,1,7,0,30000.0,2
35.0,1,2,5.0,9.0,120000.0,1,7,0,13333.333333333334,2
27.0,1,1,0.0,3.0,70000.0,3,1,0,23333.33333333333,2
48.0,0,3,Director of Data Science,18.0,210000.0,3,4,0,11666.666666666666,3
34.0,0,2,1.0,9.0,140000.0,0,6,0,15555.555555555557,2
23.0,1,1,0.0,1.0,50000.0,4,3,0,50000.0,1
25.0,1,2,0.0,2.0,60000.0,1,7,0,30000.0,2
37.0,0,1,5.0,11.0,160000.0,2,0,0,14545.454545454546,2
41.0,1,3,Director of Data Science,16.0,200000.0,4,3,0,12500.0,3
34.0,0,2,5.0,8.0,100000.0,1,1,0,12500.0,2
24.0,1,1,Software Developer,2.0,55000.0,4,3,0,27500.0,1
36.0,0,3,1.0,12.0,170000.0,1,0,1,14166.666666666666,2
30.0,1,1,0.0,5.0,90000.0,0,1,0,18000.0,2
42.0,0,2,7.0,14.0,180000.0,2,2,0,12857.142857142857,3
26.0,0,1,Software Developer,2.0,60000.0,3,4,0,30000.0,2
35.0,1,2,5.0,9.0,120000.0,2,1,0,13333.333333333334,2
27.0,1,1,0.0,3.0,70000.0,0,0,0,23333.33333333333,2
48.0,0,3,Director of Data Science,18.0,210000.0,4,3,0,11666.666666666666,3
34.0,0,2,1.0,9.0,140000.0,0,6,0,15555.555555555557,2
23.0,1,1,0.0,1.0,50000.0,3,4,0,50000.0,1
34.0,1,1,3.0,8.0,122485.0,4,3,0,15310.625,2
25.0,0,3,2.0,12.0,169159.0,4,5,0,14096.583333333334,2
43.0,0,2,0.0,21.0,187081.0,2,1,1,8908.619047619048,3
27.0,1,2,9.0,5.0,78354.0,4,3,0,15670.8,2
25.0,0,1,8.0,2.0,90249.0,4,0,0,45124.5,2
29.0,1,2,0.0,6.0,132720.0,3,1,1,22120.0,2
52.0,0,3,2.0,23.0,161568.0,0,0,0,7024.695652173913,3
41.0,0,2,9.0,13.0,127346.0,2,1,0,9795.846153846154,3
49.0,1,1,8.0,19.0,120177.0,1,7,0,6325.105263157895,3
35.0,0,2,4.0,8.0,101332.0,2,2,1,12666.5,2
57.0,1,3,3.0,30.0,121450.0,2,2,0,4048.3333333333335,3
35.0,1,1,4.0,12.0,166375.0,3,1,1,13864.583333333334,2
43.0,0,2,0.0,21.0,185119.0,3,4,1,8815.190476190477,3
37.0,1,1,3.0,10.0,149217.0,4,0,0,14921.7,2
52.0,1,2,0.0,28.0,186963.0,2,2,1,6677.25,3
34.0,1,2,3.0,10.0,163398.0,1,7,0,16339.8,2
30.0,0,0,4.0,11.0,103947.0,2,1,1,9449.727272727272,2
60.0,1,3,2.0,33.0,179180.0,4,0,0,5429.69696969697,4
50.0,0,1,8.0,23.0,175966.0,4,3,0,7650.695652173913,3
58.0,0,2,0.0,27.0,190004.0,4,0,1,7037.185185185185,3
35.0,1,2,3.0,10.0,152039.0,0,1,0,15203.9,2
28.0,0,2,9.0,5.0,76742.0,2,2,0,15348.4,2
57.0,1,3,2.0,33.0,191790.0,4,3,0,5811.818181818182,3
46.0,1,1,0.0,20.0,139398.0,4,5,1,6969.9,3
28.0,0,0,8.0,7.0,95845.0,1,1,0,13692.142857142857,2
34.0,0,2,3.0,12.0,160976.0,0,6,0,13414.666666666666,2
33.0,1,2,4.0,9.0,126753.0,2,0,1,14083.666666666666,2
33.0,0,2,0.0,8.0,139817.0,3,0,1,17477.125,2
53.0,0,3,2.0,25.0,181714.0,3,0,0,7268.56,3
35.0,1,1,8.0,10.0,114776.0,2,1,0,11477.6,2
30.0,0,2,3.0,6.0,105725.0,3,0,0,17620.833333333332,2
24.0,1,0,4.0,1.0,52731.0,3,4,1,52731.0,1
36.0,0,2,9.0,8.0,106492.0,2,1,0,13311.5,2
27.0,1,1,3.0,4.0,73895.0,3,0,0,18473.75,2
23.0,0,3,2.0,1.0,119836.0,1,1,0,119836.0,1
28.0,1,2,0.0,5.0,99747.0,2,2,1,19949.4,2
52.0,0,1,8.0,25.0,168287.0,0,0,0,6731.48,3
28.0,1,2,3.0,7.0,115920.0,4,3,0,16560.0,2
32.0,0,2,4.0,11.0,128078.0,3,1,1,11643.454545454546,2
24.0,1,1,9.0,1.0,51265.0,0,1,0,51265.0,1
43.0,0,0,0.0,22.0,165919.0,2,0,1,7541.772727272727,3
60.0,1,3,2.0,34.0,188651.0,3,1,0,5548.558823529412,4
24.0,0,2,8.0,1.0,55538.0,0,1,0,55538.0,1
55.0,0,1,4.0,28.0,193964.0,1,1,1,6927.285714285715,3
29.0,1,2,3.0,4.0,104702.0,2,1,0,26175.5,2
44.0,0,3,2.0,19.0,172955.0,0,6,0,9102.894736842103,3
27.0,0,1,8.0,4.0,82683.0,1,7,0,20670.75,2
43.0,0,2,3.0,17.0,155414.0,1,0,0,9142.0,3
49.0,1,0,4.0,25.0,154207.0,3,0,1,6168.28,3
30.0,0,2,9.0,8.0,107895.0,0,0,0,13486.875,2
42.0,1,1,0.0,18.0,148446.0,4,0,1,8247.0,3
26.0,0,2,3.0,4.0,102859.0,1,0,0,25714.75,2
41.0,1,3,2.0,13.0,138662.0,4,3,0,10666.307692307691,3
46.0,0,1,4.0,23.0,181699.0,4,0,1,7899.95652173913,3
57.0,1,2,3.0,33.0,188232.0,3,4,0,5704.0,3
22.0,1,0,8.0,1.0,51832.0,1,0,0,51832.0,1
54.0,0,3,2.0,28.0,188484.0,4,5,0,6731.571428571428,3
42.0,1,2,0.0,16.0,138286.0,1,1,1,8642.875,3
49.0,0,1,3.0,22.0,181132.0,4,3,0,8233.272727272728,3
27.0,1,2,8.0,4.0,73938.0,0,1,0,18484.5,2
36.0,0,1,4.0,14.0,119224.0,0,0,1,8516.0,2
31.0,1,2,3.0,6.0,101186.0,4,3,0,16864.333333333332,2
39.0,0,2,2.0,14.0,142360.0,3,1,0,10168.57142857143,2
41.0,1,1,4.0,20.0,151315.0,2,2,1,7565.75,3
48.0,0,3,3.0,23.0,181021.0,0,0,0,7870.478260869565,3
39.0,1,2,0.0,15.0,134641.0,2,0,1,8976.066666666668,2
48.0,0,1,9.0,23.0,173851.0,2,2,0,7558.739130434783,3
47.0,0,2,4.0,25.0,178859.0,3,0,1,7154.36,3
29.0,1,3,3.0,5.0,98568.0,2,0,0,19713.6,2
32.0,0,1,2.0,9.0,104661.0,3,1,0,11629.0,2
34.0,0,1,8.0,10.0,94502.0,1,1,0,9450.2,2
34.0,1,1,3.0,8.0,122485.0,1,0,0,15310.625,2
25.0,0,3,2.0,12.0,169159.0,4,0,0,14096.583333333334,2
43.0,0,2,0.0,21.0,187081.0,1,1,1,8908.619047619048,3
27.0,1,2,9.0,5.0,78354.0,4,0,0,15670.8,2
25.0,0,1,8.0,2.0,90249.0,4,5,0,45124.5,2
29.0,1,2,0.0,6.0,132720.0,0,6,1,22120.0,2
41.0,0,2,9.0,13.0,127346.0,0,1,0,9795.846153846154,3
49.0,1,1,8.0,19.0,120177.0,3,0,0,6325.105263157895,3
35.0,0,2,4.0,8.0,101332.0,4,0,1,12666.5,2
57.0,1,3,3.0,30.0,121450.0,3,4,0,4048.3333333333335,3
35.0,1,1,4.0,12.0,166375.0,4,0,1,13864.583333333334,2
43.0,0,2,0.0,21.0,185119.0,3,0,1,8815.190476190477,3
37.0,1,1,3.0,10.0,149217.0,4,5,0,14921.7,2
50.0,0,2,2.0,21.0,166512.0,1,0,0,7929.142857142857,3
52.0,1,2,0.0,28.0,186963.0,4,3,1,6677.25,3
26.0,0,1,8.0,3.0,75072.0,3,1,0,25024.0,2
34.0,1,2,3.0,10.0,163398.0,4,5,0,16339.8,2
30.0,0,0,4.0,11.0,103947.0,3,4,1,9449.727272727272,2
60.0,1,3,2.0,33.0,179180.0,2,1,0,5429.69696969697,4
